General : Start date,"6/7/2019"
Strain : Time at removal,,s
Specimen properties : Specimen label,"AbaPanu#7"
Specimen properties : Thickness,"10.15000",mm
Specimen properties : Width,"10.10000",mm
Modulus (Automatic) : X-intercept at Modulus (Automatic),"0.15818",mm/mm
Modulus (Automatic) : Y-intercept at Modulus (Automatic),"-912.86871",MPa
Modulus (Automatic) : Modulus (Automatic),"5,771.14202",MPa
Poisson's ratio (Chord) : Poisson's ratio (Chord),
Poisson's ratio (Chord) : X-intercept at Poisson's ratio (Chord),,mm/mm
Poisson's ratio (Chord) : Y-intercept at Poisson's ratio (Chord),,mm/mm
Specimen properties : Final thickness,"10.15000",mm
Specimen properties : Final width,"10.10000",mm
Specimen properties : Final anvil height,"10.16000",mm
Strain : Compressive strain (Extension) gauge length,"10.16000",mm

Time,Extension,Load,Compressive stress,Compressive extension,Compressive strain (Extension)
(s),(mm),(N),(MPa),(mm),(mm/mm)
"88.80000","1.66502","6,110.89160","59.60973","1.66502","0.16388"
"88.90000","1.66534","6,123.60254","59.73372","1.66534","0.16391"
"89.00000","1.66574","6,138.08789","59.87502","1.66574","0.16395"
"89.10000","1.66619","6,156.48779","60.05451","1.66619","0.16400"
"89.20000","1.66663","6,174.18799","60.22717","1.66663","0.16404"
"89.30000","1.66708","6,192.33496","60.40419","1.66708","0.16408"
"89.40000","1.66750","6,210.52002","60.58157","1.66750","0.16412"
"89.50000","1.66792","6,226.78857","60.74027","1.66792","0.16417"
"89.60000","1.66833","6,243.63525","60.90460","1.66833","0.16421"
"89.70000","1.66875","6,260.28223","61.06699","1.66875","0.16425"
"89.80000","1.66919","6,277.34375","61.23342","1.66919","0.16429"
"89.90000","1.66965","6,297.26904","61.42778","1.66965","0.16434"
"90.00000","1.67001","6,312.11328","61.57258","1.67001","0.16437"
"90.10000","1.67032","6,323.23486","61.68107","1.67032","0.16440"
"90.20000","1.67071","6,338.00732","61.82517","1.67071","0.16444"
"90.30000","1.67117","6,357.29590","62.01332","1.67117","0.16449"
"90.40000","1.67162","6,376.44922","62.20016","1.67162","0.16453"
"90.50000","1.67205","6,394.68506","62.37804","1.67205","0.16457"
"90.60000","1.67248","6,412.24316","62.54932","1.67248","0.16461"
"90.70000","1.67290","6,429.89453","62.72150","1.67290","0.16466"
"90.80000","1.67330","6,446.79834","62.88639","1.67330","0.16470"
"90.90000","1.67375","6,464.12500","63.05541","1.67375","0.16474"
"91.00000","1.67420","6,483.00000","63.23952","1.67420","0.16478"
"91.10000","1.67466","6,502.25049","63.42731","1.67466","0.16483"
"91.20000","1.67501","6,518.10010","63.58192","1.67501","0.16486"
"91.30000","1.67533","6,530.07373","63.69872","1.67533","0.16490"
"91.40000","1.67572","6,544.78711","63.84224","1.67572","0.16493"
"91.50000","1.67616","6,563.00439","64.01994","1.67616","0.16498"
"91.60000","1.67663","6,582.11816","64.20639","1.67663","0.16502"
"91.70000","1.67706","6,600.53418","64.38603","1.67706","0.16506"
"91.80000","1.67749","6,617.54688","64.55199","1.67749","0.16511"
"91.90000","1.67791","6,636.02490","64.73223","1.67791","0.16515"
"92.00000","1.67835","6,653.51904","64.90289","1.67835","0.16519"
"92.10000","1.67879","6,672.02588","65.08341","1.67879","0.16524"
"92.20000","1.67924","6,690.73535","65.26591","1.67924","0.16528"
"92.30000","1.67966","6,708.91260","65.44323","1.67966","0.16532"
"92.40000","1.67999","6,723.18164","65.58242","1.67999","0.16535"
"92.50000","1.68032","6,735.51416","65.70272","1.68032","0.16539"
"92.60000","1.68069","6,749.47119","65.83887","1.68069","0.16542"
"92.70000","1.68114","6,767.22949","66.01209","1.68114","0.16547"
"92.80000","1.68161","6,787.36230","66.20848","1.68161","0.16551"
"92.90000","1.68205","6,807.57080","66.40561","1.68205","0.16556"
"93.00000","1.68247","6,824.30811","66.56887","1.68247","0.16560"
"93.10000","1.68291","6,843.28467","66.75398","1.68291","0.16564"
"93.20000","1.68336","6,862.55664","66.94198","1.68336","0.16569"
"93.30000","1.68382","6,880.71582","67.11911","1.68382","0.16573"
"93.40000","1.68427","6,899.77930","67.30507","1.68427","0.16577"
"93.50000","1.68468","6,918.37158","67.48643","1.68468","0.16581"
"93.60000","1.68501","6,931.89502","67.61835","1.68501","0.16585"
"93.70000","1.68533","6,944.63965","67.74267","1.68533","0.16588"
"93.80000","1.68571","6,959.37891","67.88644","1.68571","0.16592"
"93.90000","1.68617","6,978.42432","68.07223","1.68617","0.16596"
"94.00000","1.68666","6,999.29004","68.27576","1.68666","0.16601"
"94.10000","1.68711","7,019.99268","68.47771","1.68711","0.16605"
"94.20000","1.68756","7,038.74854","68.66067","1.68756","0.16610"
"94.30000","1.68796","7,056.74365","68.83620","1.68796","0.16614"
"94.40000","1.68840","7,074.65576","69.01093","1.68840","0.16618"
"94.50000","1.68882","7,093.10693","69.19092","1.68882","0.16622"
"94.60000","1.68925","7,110.52783","69.36086","1.68925","0.16626"
"94.70000","1.68963","7,127.71924","69.52855","1.68963","0.16630"
"94.80000","1.68994","7,139.89111","69.64729","1.68994","0.16633"
"94.90000","1.69027","7,152.92480","69.77442","1.69027","0.16636"
"95.00000","1.69067","7,167.70166","69.91856","1.69067","0.16641"
"95.10000","1.69116","7,189.20312","70.12830","1.69116","0.16645"
"95.20000","1.69163","7,210.07520","70.33190","1.69163","0.16650"
"95.30000","1.69211","7,231.42578","70.54018","1.69211","0.16655"
"95.40000","1.69253","7,249.24023","70.71394","1.69253","0.16659"
"95.50000","1.69296","7,267.66016","70.89363","1.69296","0.16663"
"95.60000","1.69337","7,284.78613","71.06068","1.69337","0.16667"
"95.70000","1.69380","7,302.59375","71.23439","1.69380","0.16671"
"95.80000","1.69424","7,321.51562","71.41897","1.69424","0.16676"
"95.90000","1.69465","7,339.91699","71.59847","1.69465","0.16680"
"96.00000","1.69497","7,353.32568","71.72926","1.69497","0.16683"
"96.10000","1.69529","7,364.96436","71.84280","1.69529","0.16686"
"96.20000","1.69570","7,381.01855","71.99940","1.69570","0.16690"
"96.30000","1.69619","7,402.30566","72.20705","1.69619","0.16695"
"96.40000","1.69667","7,425.30518","72.43140","1.69667","0.16700"
"96.50000","1.69711","7,443.71924","72.61102","1.69711","0.16704"
"96.60000","1.69753","7,462.00146","72.78936","1.69753","0.16708"
"96.70000","1.69797","7,481.06250","72.97530","1.69797","0.16712"
"96.80000","1.69837","7,498.89453","73.14924","1.69837","0.16716"
"96.90000","1.69879","7,516.37842","73.31979","1.69879","0.16720"
"97.00000","1.69921","7,534.39258","73.49551","1.69921","0.16725"
"97.10000","1.69961","7,552.05859","73.66784","1.69961","0.16728"
"97.20000","1.69994","7,565.42334","73.79821","1.69994","0.16732"
"97.30000","1.70029","7,579.85791","73.93901","1.70029","0.16735"
"97.40000","1.70069","7,596.25977","74.09901","1.70069","0.16739"
"97.50000","1.70123","7,617.77734","74.30891","1.70123","0.16744"
"97.60000","1.70171","7,641.27197","74.53809","1.70171","0.16749"
"97.70000","1.70212","7,659.45703","74.71548","1.70212","0.16753"
"97.80000","1.70251","7,675.54004","74.87236","1.70251","0.16757"
"97.90000","1.70293","7,693.51025","75.04765","1.70293","0.16761"
"98.00000","1.70336","7,712.19580","75.22993","1.70336","0.16765"
"98.10000","1.70380","7,730.45068","75.40800","1.70380","0.16770"
"98.20000","1.70425","7,750.07275","75.59940","1.70425","0.16774"
"98.30000","1.70466","7,768.62842","75.78041","1.70466","0.16778"
"98.40000","1.70500","7,783.32666","75.92378","1.70500","0.16781"
"98.50000","1.70535","7,796.99170","76.05708","1.70535","0.16785"
"98.60000","1.70576","7,814.03271","76.22331","1.70576","0.16789"
"98.70000","1.70623","7,834.43652","76.42234","1.70623","0.16794"
"98.80000","1.70668","7,854.45898","76.61765","1.70668","0.16798"
"98.90000","1.70712","7,874.15723","76.80981","1.70712","0.16802"
"99.00000","1.70754","7,892.62061","76.98991","1.70754","0.16806"
"99.10000","1.70795","7,909.40771","77.15366","1.70795","0.16811"
"99.20000","1.70837","7,928.42090","77.33913","1.70837","0.16815"
"99.30000","1.70879","7,946.62256","77.51668","1.70879","0.16819"
"99.40000","1.70924","7,966.56494","77.71121","1.70924","0.16823"
"99.50000","1.70962","7,983.74219","77.87877","1.70962","0.16827"
"99.60000","1.70994","7,995.66064","77.99503","1.70994","0.16830"
"99.70000","1.71031","8,011.04688","78.14512","1.71031","0.16834"
"99.80000","1.71075","8,029.75977","78.32766","1.71075","0.16838"
"99.90000","1.71124","8,051.66846","78.54137","1.71124","0.16843"
"100.00000","1.71169","8,072.36670","78.74327","1.71169","0.16847"
"100.10000","1.71211","8,090.81445","78.92323","1.71211","0.16851"
"100.20000","1.71253","8,109.11035","79.10170","1.71253","0.16856"
"100.30000","1.71295","8,127.81494","79.28416","1.71295","0.16860"
"100.40000","1.71338","8,146.21045","79.46359","1.71338","0.16864"
"100.50000","1.71382","8,164.94580","79.64635","1.71382","0.16868"
"100.60000","1.71425","8,184.36768","79.83581","1.71425","0.16873"
"100.70000","1.71467","8,203.32422","80.02072","1.71467","0.16877"
"100.80000","1.71500","8,217.87305","80.16264","1.71500","0.16880"
"100.90000","1.71533","8,231.51074","80.29567","1.71533","0.16883"
"101.00000","1.71575","8,248.27539","80.45921","1.71575","0.16887"
"101.10000","1.71621","8,268.80566","80.65947","1.71621","0.16892"
"101.20000","1.71665","8,287.96387","80.84635","1.71665","0.16896"
"101.30000","1.71708","8,307.57324","81.03764","1.71708","0.16900"
"101.40000","1.71750","8,327.35742","81.23062","1.71750","0.16905"
"101.50000","1.71791","8,344.50879","81.39793","1.71791","0.16909"
"101.60000","1.71836","8,364.48047","81.59275","1.71836","0.16913"
"101.70000","1.71880","8,383.08203","81.77420","1.71880","0.16917"
"101.80000","1.71923","8,402.31836","81.96185","1.71923","0.16922"
"101.90000","1.71961","8,420.19727","82.13625","1.71961","0.16925"
"102.00000","1.71993","8,433.49414","82.26595","1.71993","0.16928"
"102.10000","1.72030","8,447.65039","82.40405","1.72030","0.16932"
"102.20000","1.72072","8,465.88379","82.58190","1.72072","0.16936"
"102.30000","1.72117","8,486.07715","82.77888","1.72117","0.16941"
"102.40000","1.72164","8,507.13184","82.98427","1.72164","0.16945"
"102.50000","1.72210","8,528.19336","83.18971","1.72210","0.16950"
"102.60000","1.72253","8,547.33301","83.37641","1.72253","0.16954"
"102.70000","1.72296","8,567.25000","83.57069","1.72296","0.16958"
"102.80000","1.72338","8,585.99609","83.75356","1.72338","0.16962"
"102.90000","1.72382","8,605.46973","83.94352","1.72382","0.16967"
"103.00000","1.72425","8,624.54199","84.12956","1.72425","0.16971"
"103.10000","1.72464","8,642.25195","84.30231","1.72464","0.16975"
"103.20000","1.72496","8,655.81543","84.43462","1.72496","0.16978"
"103.30000","1.72529","8,669.21484","84.56533","1.72529","0.16981"
"103.40000","1.72569","8,686.09961","84.73003","1.72569","0.16985"
"103.50000","1.72615","8,706.26758","84.92677","1.72615","0.16990"
"103.60000","1.72663","8,728.55566","85.14418","1.72663","0.16994"
"103.70000","1.72709","8,749.71875","85.35062","1.72709","0.16999"
"103.80000","1.72750","8,768.33496","85.53221","1.72750","0.17003"
"103.90000","1.72793","8,786.70605","85.71142","1.72793","0.17007"
"104.00000","1.72838","8,806.50586","85.90456","1.72838","0.17012"
"104.10000","1.72881","8,827.11914","86.10564","1.72881","0.17016"
"104.20000","1.72922","8,845.30078","86.28299","1.72922","0.17020"
"104.30000","1.72958","8,862.21484","86.44798","1.72958","0.17023"
"104.40000","1.72990","8,874.74512","86.57021","1.72990","0.17027"
"104.50000","1.73027","8,890.37012","86.72263","1.73027","0.17030"
"104.60000","1.73069","8,908.53516","86.89982","1.73069","0.17034"
"104.70000","1.73118","8,930.00293","87.10923","1.73118","0.17039"
"104.80000","1.73166","8,952.42285","87.32793","1.73166","0.17044"
"104.90000","1.73213","8,974.05078","87.53890","1.73213","0.17049"
"105.00000","1.73255","8,993.36523","87.72731","1.73255","0.17053"
"105.10000","1.73295","9,010.97754","87.89912","1.73295","0.17057"
"105.20000","1.73338","9,029.27246","88.07758","1.73338","0.17061"
"105.30000","1.73380","9,048.99609","88.26997","1.73380","0.17065"
"105.40000","1.73421","9,066.83105","88.44395","1.73421","0.17069"
"105.50000","1.73458","9,084.10742","88.61247","1.73458","0.17073"
"105.60000","1.73491","9,097.99902","88.74798","1.73491","0.17076"
"105.70000","1.73528","9,112.78906","88.89225","1.73528","0.17080"
"105.80000","1.73572","9,132.10742","89.08070","1.73572","0.17084"
"105.90000","1.73619","9,154.28906","89.29707","1.73619","0.17088"
"106.00000","1.73665","9,174.85742","89.49771","1.73665","0.17093"
"106.10000","1.73712","9,196.46484","89.70848","1.73712","0.17098"
"106.20000","1.73758","9,217.12793","89.91004","1.73758","0.17102"
"106.30000","1.73801","9,237.40039","90.10780","1.73801","0.17106"
"106.40000","1.73841","9,255.23730","90.28178","1.73841","0.17110"
"106.50000","1.73880","9,271.92871","90.44460","1.73880","0.17114"
"106.60000","1.73921","9,289.71777","90.61813","1.73921","0.17118"
"106.70000","1.73957","9,306.73340","90.78411","1.73957","0.17122"
"106.80000","1.73989","9,319.84082","90.91197","1.73989","0.17125"
"106.90000","1.74028","9,336.09180","91.07050","1.74028","0.17129"
"107.00000","1.74073","9,356.89160","91.27339","1.74073","0.17133"
"107.10000","1.74124","9,380.24414","91.50119","1.74124","0.17138"
"107.20000","1.74178","9,404.52539","91.73804","1.74178","0.17144"
"107.30000","1.74222","9,427.12012","91.95845","1.74222","0.17148"
"107.40000","1.74255","9,441.23926","92.09618","1.74255","0.17151"
"107.50000","1.74291","9,456.77930","92.24776","1.74291","0.17155"
"107.60000","1.74332","9,473.43359","92.41022","1.74332","0.17159"
"107.70000","1.74376","9,494.09766","92.61179","1.74376","0.17163"
"107.80000","1.74424","9,515.40039","92.81960","1.74424","0.17168"
"107.90000","1.74462","9,534.78711","93.00871","1.74462","0.17171"
"108.00000","1.74494","9,547.73730","93.13503","1.74494","0.17175"
"108.10000","1.74529","9,562.73047","93.28128","1.74529","0.17178"
"108.20000","1.74573","9,581.05176","93.46000","1.74573","0.17182"
"108.30000","1.74622","9,604.22168","93.68601","1.74622","0.17187"
"108.40000","1.74670","9,627.41992","93.91231","1.74670","0.17192"
"108.50000","1.74712","9,647.26074","94.10584","1.74712","0.17196"
"108.60000","1.74751","9,663.32129","94.26251","1.74751","0.17200"
"108.70000","1.74790","9,681.41504","94.43901","1.74790","0.17204"
"108.80000","1.74834","9,699.77734","94.61813","1.74834","0.17208"
"108.90000","1.74880","9,720.92383","94.82440","1.74880","0.17213"
"109.00000","1.74923","9,741.09277","95.02115","1.74923","0.17217"
"109.10000","1.74959","9,758.76758","95.19356","1.74959","0.17220"
"109.20000","1.74991","9,771.94824","95.32213","1.74991","0.17224"
"109.30000","1.75029","9,787.69824","95.47577","1.75029","0.17227"
"109.40000","1.75074","9,806.95898","95.66365","1.75074","0.17232"
"109.50000","1.75121","9,829.16992","95.88031","1.75121","0.17236"
"109.60000","1.75167","9,850.83496","96.09164","1.75167","0.17241"
"109.70000","1.75211","9,871.69043","96.29508","1.75211","0.17245"
"109.80000","1.75252","9,889.20020","96.46589","1.75252","0.17249"
"109.90000","1.75292","9,907.10840","96.64057","1.75292","0.17253"
"110.00000","1.75334","9,925.76953","96.82261","1.75334","0.17257"
"110.10000","1.75381","9,946.26367","97.02252","1.75381","0.17262"
"110.20000","1.75428","9,969.09180","97.24520","1.75428","0.17267"
"110.30000","1.75464","9,987.39355","97.42373","1.75464","0.17270"
"110.40000","1.75495","10,000.18848","97.54854","1.75495","0.17273"
"110.50000","1.75531","10,014.40918","97.68726","1.75531","0.17277"
"110.60000","1.75575","10,034.30762","97.88136","1.75575","0.17281"
"110.70000","1.75622","10,056.89844","98.10173","1.75622","0.17286"
"110.80000","1.75668","10,077.58789","98.30354","1.75668","0.17290"
"110.90000","1.75713","10,098.74512","98.50993","1.75713","0.17295"
"111.00000","1.75754","10,118.16602","98.69937","1.75754","0.17299"
"111.10000","1.75796","10,136.55664","98.87877","1.75796","0.17303"
"111.20000","1.75841","10,157.03906","99.07857","1.75841","0.17307"
"111.30000","1.75884","10,177.17676","99.27500","1.75884","0.17311"
"111.40000","1.75926","10,195.71582","99.45584","1.75926","0.17316"
"111.50000","1.75959","10,211.92969","99.61401","1.75959","0.17319"
"111.60000","1.75992","10,224.81934","99.73974","1.75992","0.17322"
"111.70000","1.76030","10,241.46191","99.90208","1.76030","0.17326"
"111.80000","1.76074","10,260.91211","100.09181","1.76074","0.17330"
"111.90000","1.76120","10,281.50781","100.29272","1.76120","0.17335"
"112.00000","1.76166","10,303.86133","100.51077","1.76166","0.17339"
"112.10000","1.76210","10,324.21777","100.70934","1.76210","0.17344"
"112.20000","1.76253","10,344.20312","100.90429","1.76253","0.17348"
"112.30000","1.76295","10,363.45215","101.09206","1.76295","0.17352"
"112.40000","1.76341","10,384.35156","101.29592","1.76341","0.17356"
"112.50000","1.76386","10,405.40918","101.50134","1.76386","0.17361"
"112.60000","1.76429","10,425.90625","101.70128","1.76429","0.17365"
"112.70000","1.76461","10,441.16016","101.85007","1.76461","0.17368"
"112.80000","1.76492","10,452.53320","101.96101","1.76492","0.17371"
"112.90000","1.76528","10,468.28809","102.11470","1.76528","0.17375"
"113.00000","1.76575","10,488.83496","102.31512","1.76575","0.17379"
"113.10000","1.76622","10,512.47070","102.54568","1.76622","0.17384"
"113.20000","1.76667","10,533.12695","102.74718","1.76667","0.17389"
"113.30000","1.76712","10,554.25293","102.95325","1.76712","0.17393"
"113.40000","1.76757","10,575.67188","103.16219","1.76757","0.17397"
"113.50000","1.76800","10,595.63770","103.35695","1.76800","0.17402"
"113.60000","1.76840","10,614.02344","103.53630","1.76840","0.17406"
"113.70000","1.76882","10,632.81250","103.71958","1.76882","0.17410"
"113.80000","1.76923","10,652.17578","103.90846","1.76923","0.17414"
"113.90000","1.76954","10,666.65332","104.04968","1.76954","0.17417"
"114.00000","1.76986","10,679.48242","104.17483","1.76986","0.17420"
"114.10000","1.77025","10,696.50977","104.34093","1.77025","0.17424"
"114.20000","1.77071","10,717.73730","104.54799","1.77071","0.17428"
"114.30000","1.77121","10,741.57422","104.78051","1.77121","0.17433"
"114.40000","1.77168","10,764.01074","104.99937","1.77168","0.17438"
"114.50000","1.77217","10,787.51367","105.22864","1.77217","0.17443"
"114.60000","1.77255","10,806.55664","105.41440","1.77255","0.17446"
"114.70000","1.77295","10,823.56250","105.58028","1.77295","0.17450"
"114.80000","1.77335","10,841.35449","105.75384","1.77335","0.17454"
"114.90000","1.77379","10,861.17871","105.94721","1.77379","0.17459"
"115.00000","1.77423","10,881.57129","106.14614","1.77423","0.17463"
"115.10000","1.77457","10,898.29688","106.30929","1.77457","0.17466"
"115.20000","1.77490","10,911.93555","106.44233","1.77490","0.17469"
"115.30000","1.77529","10,928.94238","106.60823","1.77529","0.17473"
"115.40000","1.77575","10,950.06445","106.81427","1.77575","0.17478"
"115.50000","1.77622","10,971.87207","107.02699","1.77622","0.17482"
"115.60000","1.77668","10,994.38281","107.24657","1.77668","0.17487"
"115.70000","1.77710","11,014.19434","107.43983","1.77710","0.17491"
"115.80000","1.77752","11,033.97363","107.63277","1.77752","0.17495"
"115.90000","1.77793","11,052.16504","107.81023","1.77793","0.17499"
"116.00000","1.77835","11,071.44336","107.99828","1.77835","0.17503"
"116.10000","1.77878","11,091.81641","108.19701","1.77878","0.17508"
"116.20000","1.77919","11,111.75781","108.39153","1.77919","0.17512"
"116.30000","1.77955","11,128.52637","108.55511","1.77955","0.17515"
"116.40000","1.77988","11,142.84082","108.69473","1.77988","0.17518"
"116.50000","1.78027","11,160.43457","108.86636","1.78027","0.17522"
"116.60000","1.78073","11,181.14258","109.06836","1.78073","0.17527"
"116.70000","1.78121","11,204.00488","109.29137","1.78121","0.17532"
"116.80000","1.78168","11,226.83398","109.51406","1.78168","0.17536"
"116.90000","1.78212","11,248.53125","109.72571","1.78212","0.17541"
"117.00000","1.78254","11,268.85059","109.92392","1.78254","0.17545"
"117.10000","1.78295","11,287.89355","110.10968","1.78295","0.17549"
"117.20000","1.78337","11,306.44141","110.29060","1.78337","0.17553"
"117.30000","1.78379","11,325.71484","110.47861","1.78379","0.17557"
"117.40000","1.78423","11,346.18555","110.67830","1.78423","0.17561"
"117.50000","1.78462","11,366.61719","110.87760","1.78462","0.17565"
"117.60000","1.78494","11,379.89746","111.00715","1.78494","0.17568"
"117.70000","1.78533","11,397.04980","111.17446","1.78533","0.17572"
"117.80000","1.78577","11,418.34961","111.38223","1.78577","0.17576"
"117.90000","1.78630","11,444.11523","111.63357","1.78630","0.17582"
"118.00000","1.78672","11,464.95508","111.83685","1.78672","0.17586"
"118.10000","1.78709","11,481.84961","112.00166","1.78709","0.17590"
"118.20000","1.78747","11,500.09668","112.17965","1.78747","0.17593"
"118.30000","1.78789","11,518.57422","112.35989","1.78789","0.17597"
"118.40000","1.78832","11,539.88477","112.56777","1.78832","0.17602"
"118.50000","1.78879","11,561.39258","112.77757","1.78879","0.17606"
"118.60000","1.78923","11,585.00488","113.00790","1.78923","0.17611"
"118.70000","1.78958","11,602.81738","113.18166","1.78958","0.17614"
"118.80000","1.78991","11,616.92188","113.31924","1.78991","0.17617"
"118.90000","1.79030","11,634.55566","113.49125","1.79030","0.17621"
"119.00000","1.79075","11,655.58301","113.69637","1.79075","0.17625"
"119.10000","1.79122","11,680.00977","113.93464","1.79122","0.17630"
"119.20000","1.79168","11,703.19043","114.16076","1.79168","0.17635"
"119.30000","1.79208","11,722.38379","114.34798","1.79208","0.17639"
"119.40000","1.79248","11,742.59863","114.54517","1.79248","0.17643"
"119.50000","1.79293","11,763.63086","114.75034","1.79293","0.17647"
"119.60000","1.79338","11,786.70898","114.97546","1.79338","0.17651"
"119.70000","1.79383","11,809.05371","115.19342","1.79383","0.17656"
"119.80000","1.79427","11,830.26855","115.40037","1.79427","0.17660"
"119.90000","1.79463","11,848.93750","115.58247","1.79463","0.17664"
"120.00000","1.79496","11,864.44238","115.73372","1.79496","0.17667"
"120.10000","1.79534","11,881.36426","115.89879","1.79534","0.17671"
"120.20000","1.79577","11,902.40234","116.10401","1.79577","0.17675"
"120.30000","1.79620","11,923.32324","116.30808","1.79620","0.17679"
"120.40000","1.79664","11,945.37012","116.52315","1.79664","0.17683"
"120.50000","1.79706","11,966.64941","116.73072","1.79706","0.17688"
"120.60000","1.79748","11,987.14551","116.93065","1.79748","0.17692"
"120.70000","1.79789","12,008.19238","117.13596","1.79790","0.17696"
"120.80000","1.79835","12,029.00879","117.33901","1.79835","0.17700"
"120.90000","1.79884","12,053.99805","117.58277","1.79884","0.17705"
"121.00000","1.79926","12,075.19141","117.78951","1.79926","0.17709"
"121.10000","1.79958","12,092.25879","117.95599","1.79958","0.17712"
"121.20000","1.79991","12,106.24512","118.09243","1.79991","0.17716"
"121.30000","1.80029","12,123.93066","118.26495","1.80029","0.17719"
"121.40000","1.80074","12,145.27930","118.47319","1.80074","0.17724"
"121.50000","1.80119","12,167.91699","118.69402","1.80119","0.17728"
"121.60000","1.80166","12,191.86426","118.92761","1.80166","0.17733"
"121.70000","1.80208","12,212.80859","119.13192","1.80208","0.17737"
"121.80000","1.80252","12,235.60352","119.35428","1.80252","0.17741"
"121.90000","1.80297","12,257.47461","119.56762","1.80297","0.17746"
"122.00000","1.80342","12,280.33789","119.79064","1.80342","0.17750"
"122.10000","1.80384","12,302.05859","120.00253","1.80384","0.17754"
"122.20000","1.80426","12,321.86621","120.19574","1.80426","0.17758"
"122.30000","1.80461","12,341.18164","120.38416","1.80461","0.17762"
"122.40000","1.80494","12,355.47461","120.52358","1.80494","0.17765"
"122.50000","1.80531","12,372.06738","120.68543","1.80531","0.17769"
"122.60000","1.80572","12,393.42188","120.89375","1.80572","0.17773"
"122.70000","1.80619","12,416.62109","121.12004","1.80619","0.17777"
"122.80000","1.80665","12,440.00879","121.34818","1.80665","0.17782"
"122.90000","1.80711","12,463.20117","121.57442","1.80711","0.17786"
"123.00000","1.80753","12,484.80664","121.78517","1.80753","0.17791"
"123.10000","1.80798","12,507.67871","122.00828","1.80798","0.17795"
"123.20000","1.80840","12,528.99902","122.21626","1.80840","0.17799"
"123.30000","1.80883","12,549.65332","122.41772","1.80883","0.17803"
"123.40000","1.80922","12,570.29297","122.61906","1.80922","0.17807"
"123.50000","1.80955","12,587.49902","122.78690","1.80955","0.17811"
"123.60000","1.80989","12,601.93848","122.92775","1.80989","0.17814"
"123.70000","1.81030","12,621.51660","123.11873","1.81030","0.17818"
"123.80000","1.81076","12,645.31543","123.35088","1.81076","0.17822"
"123.90000","1.81124","12,669.26562","123.58450","1.81124","0.17827"
"124.00000","1.81169","12,693.62402","123.82211","1.81169","0.17832"
"124.10000","1.81212","12,714.57227","124.02646","1.81212","0.17836"
"124.20000","1.81255","12,736.23730","124.23779","1.81255","0.17840"
"124.30000","1.81297","12,758.09473","124.45100","1.81297","0.17844"
"124.40000","1.81339","12,779.09473","124.65585","1.81339","0.17848"
"124.50000","1.81381","12,800.18359","124.86156","1.81381","0.17852"
"124.60000","1.81421","12,821.78906","125.07232","1.81421","0.17856"
"124.70000","1.81455","12,838.82422","125.23849","1.81455","0.17860"
"124.80000","1.81488","12,853.58105","125.38245","1.81488","0.17863"
"124.90000","1.81528","12,872.74121","125.56934","1.81528","0.17867"
"125.00000","1.81576","12,897.14062","125.80735","1.81576","0.17872"
"125.10000","1.81626","12,922.21973","126.05199","1.81626","0.17877"
"125.20000","1.81674","12,948.14844","126.30492","1.81674","0.17881"
"125.30000","1.81713","12,968.44531","126.50291","1.81713","0.17885"
"125.40000","1.81754","12,988.73047","126.70078","1.81754","0.17889"
"125.50000","1.81795","13,009.39551","126.90236","1.81795","0.17893"
"125.60000","1.81840","13,032.09668","127.12380","1.81840","0.17898"
"125.70000","1.81882","13,053.83398","127.33585","1.81882","0.17902"
"125.80000","1.81922","13,074.12891","127.53381","1.81922","0.17906"
"125.90000","1.81954","13,091.25977","127.70092","1.81954","0.17909"
"126.00000","1.81988","13,106.83398","127.85284","1.81988","0.17912"
"126.10000","1.82030","13,125.92285","128.03905","1.82030","0.17916"
"126.20000","1.82081","13,152.08887","128.29428","1.82081","0.17921"
"126.30000","1.82129","13,178.82910","128.55513","1.82129","0.17926"
"126.40000","1.82172","13,201.62012","128.77745","1.82172","0.17930"
"126.50000","1.82212","13,221.91016","128.97537","1.82212","0.17934"
"126.60000","1.82251","13,241.24609","129.16399","1.82251","0.17938"
"126.70000","1.82292","13,262.15625","129.36797","1.82292","0.17942"
"126.80000","1.82335","13,284.28125","129.58379","1.82335","0.17946"
"126.90000","1.82379","13,306.49512","129.80048","1.82379","0.17951"
"127.00000","1.82423","13,329.00586","130.02005","1.82423","0.17955"
"127.10000","1.82456","13,346.64844","130.19215","1.82456","0.17958"
"127.20000","1.82489","13,361.89453","130.34087","1.82489","0.17962"
"127.30000","1.82528","13,380.16211","130.51907","1.82528","0.17965"
"127.40000","1.82577","13,404.79492","130.75935","1.82577","0.17970"
"127.50000","1.82625","13,429.77930","131.00307","1.82625","0.17975"
"127.60000","1.82670","13,454.47559","131.24397","1.82670","0.17979"
"127.70000","1.82709","13,475.16797","131.44582","1.82709","0.17983"
"127.80000","1.82749","13,495.10840","131.64034","1.82749","0.17987"
"127.90000","1.82792","13,516.22852","131.84634","1.82792","0.17991"
"128.00000","1.82838","13,538.83008","132.06682","1.82838","0.17996"
"128.10000","1.82884","13,563.74902","132.30989","1.82884","0.18000"
"128.20000","1.82923","13,584.56738","132.51297","1.82923","0.18004"
"128.30000","1.82955","13,600.18652","132.66533","1.82955","0.18007"
"128.40000","1.82988","13,616.42871","132.82378","1.82988","0.18011"
